id,name,score1,score2
3672,Student_3672,75,68
3673,Student_3673,56,61
3674,Student_3674,52,85
3675,Student_3675,52,74
3676,Student_3676,64,56
3677,Student_3677,82,85
3678,Student_3678,93,86
3679,Student_3679,53,55
3680,Student_3680,88,90
3681,Student_3681,78,69
3682,Student_3682,73,76
3683,Student_3683,70,63
3684,Student_3684,83,80
3685,Student_3685,70,62
3686,Student_3686,78,79
3687,Student_3687,80,69
3688,Student_3688,79,65
3689,Student_3689,89,97
3690,Student_3690,83,53
3691,Student_3691,65,68
3692,Student_3692,74,54
3693,Student_3693,100,96
3694,Student_3694,92,74
3695,Student_3695,87,50
3696,Student_3696,63,68
3697,Student_3697,59,58
3698,Student_3698,91,74
3699,Student_3699,66,74
3700,Student_3700,70,76
3701,Student_3701,73,81
3702,Student_3702,66,71
3703,Student_3703,86,100
3704,Student_3704,61,82
3705,Student_3705,55,66
3706,Student_3706,67,96
3707,Student_3707,57,97
3708,Student_3708,90,62
3709,Student_3709,51,71
3710,Student_3710,54,81
3711,Student_3711,84,90
3712,Student_3712,60,99
3713,Student_3713,61,54
3714,Student_3714,88,93
3715,Student_3715,87,57
3716,Student_3716,54,58
3717,Student_3717,69,100
3718,Student_3718,71,77
3719,Student_3719,76,89
3720,Student_3720,54,60
3721,Student_3721,75,96
3722,Student_3722,60,69
3723,Student_3723,71,74
3724,Student_3724,77,100
3725,Student_3725,68,85
3726,Student_3726,82,66
3727,Student_3727,72,65
3728,Student_3728,51,86
3729,Student_3729,95,75
3730,Student_3730,93,72
3731,Student_3731,74,50
3732,Student_3732,55,80
3733,Student_3733,95,88
3734,Student_3734,90,65
3735,Student_3735,100,86
3736,Student_3736,52,52
3737,Student_3737,55,83
3738,Student_3738,72,56
3739,Student_3739,84,96
3740,Student_3740,66,87
3741,Student_3741,54,74
3742,Student_3742,96,59
3743,Student_3743,56,59
3744,Student_3744,97,61
3745,Student_3745,51,85
3746,Student_3746,50,76
3747,Student_3747,79,50
3748,Student_3748,79,58
3749,Student_3749,76,97
3750,Student_3750,78,94
3751,Student_3751,88,50
3752,Student_3752,60,94
3753,Student_3753,57,66
3754,Student_3754,79,83
3755,Student_3755,96,64
3756,Student_3756,88,89
3757,Student_3757,57,67
3758,Student_3758,54,80
3759,Student_3759,57,99
3760,Student_3760,50,55
3761,Student_3761,93,65
3762,Student_3762,88,76
3763,Student_3763,53,97
3764,Student_3764,55,82
3765,Student_3765,92,68
3766,Student_3766,93,100
3767,Student_3767,80,96
3768,Student_3768,72,78
3769,Student_3769,86,76
3770,Student_3770,57,93
3771,Student_3771,87,66
3772,Student_3772,65,87
3773,Student_3773,63,67
3774,Student_3774,97,96
3775,Student_3775,86,81
3776,Student_3776,87,72
3777,Student_3777,93,64
3778,Student_3778,73,99
3779,Student_3779,53,58
3780,Student_3780,74,72
3781,Student_3781,53,62
3782,Student_3782,62,69
3783,Student_3783,65,50
3784,Student_3784,64,67
3785,Student_3785,59,82
3786,Student_3786,69,92
3787,Student_3787,77,72
3788,Student_3788,93,86
3789,Student_3789,76,60
3790,Student_3790,92,93
3791,Student_3791,63,64
3792,Student_3792,91,91
3793,Student_3793,68,98
3794,Student_3794,96,50
3795,Student_3795,63,94
3796,Student_3796,74,52
3797,Student_3797,66,83
3798,Student_3798,81,55
3799,Student_3799,74,90
3800,Student_3800,69,94
3801,Student_3801,78,57
3802,Student_3802,94,75
3803,Student_3803,50,93
3804,Student_3804,86,71
3805,Student_3805,59,53
3806,Student_3806,69,76
3807,Student_3807,67,51
3808,Student_3808,97,60
3809,Student_3809,58,94
3810,Student_3810,86,57
3811,Student_3811,50,61
3812,Student_3812,81,92
3813,Student_3813,56,89
3814,Student_3814,88,51
3815,Student_3815,57,70
3816,Student_3816,70,77
3817,Student_3817,69,59
3818,Student_3818,94,52
3819,Student_3819,65,88
3820,Student_3820,63,67
3821,Student_3821,83,63
3822,Student_3822,61,95
3823,Student_3823,71,55
3824,Student_3824,100,50
3825,Student_3825,82,73
3826,Student_3826,58,62
3827,Student_3827,74,63
3828,Student_3828,61,55
3829,Student_3829,80,96
3830,Student_3830,57,70
3831,Student_3831,80,75
3832,Student_3832,88,74
3833,Student_3833,65,92
3834,Student_3834,59,56
3835,Student_3835,57,53
3836,Student_3836,54,52
3837,Student_3837,99,56
3838,Student_3838,61,76
3839,Student_3839,98,75
3840,Student_3840,77,94
3841,Student_3841,57,51
3842,Student_3842,52,62
3843,Student_3843,78,70
3844,Student_3844,90,68
3845,Student_3845,82,91
3846,Student_3846,98,63
3847,Student_3847,86,71
3848,Student_3848,64,100
3849,Student_3849,79,85
3850,Student_3850,99,92
3851,Student_3851,97,81
3852,Student_3852,78,57
3853,Student_3853,76,79
3854,Student_3854,92,70
3855,Student_3855,73,54
3856,Student_3856,67,99
3857,Student_3857,92,53
3858,Student_3858,89,84
3859,Student_3859,96,96
3860,Student_3860,85,83
3861,Student_3861,67,60
3862,Student_3862,84,77
3863,Student_3863,83,86
3864,Student_3864,72,76
3865,Student_3865,80,92
3866,Student_3866,75,60
3867,Student_3867,99,74
3868,Student_3868,73,59
3869,Student_3869,68,50
3870,Student_3870,100,60
3871,Student_3871,67,71
3872,Student_3872,85,54
3873,Student_3873,95,76
3874,Student_3874,52,88
3875,Student_3875,81,93
3876,Student_3876,100,59
3877,Student_3877,86,100
3878,Student_3878,76,93
3879,Student_3879,81,93
3880,Student_3880,87,79
3881,Student_3881,74,64
3882,Student_3882,54,92
3883,Student_3883,57,82
3884,Student_3884,83,66
3885,Student_3885,69,100
3886,Student_3886,75,80
3887,Student_3887,79,57
3888,Student_3888,94,51
3889,Student_3889,76,61
3890,Student_3890,51,53
3891,Student_3891,91,53
3892,Student_3892,77,92
3893,Student_3893,88,57
3894,Student_3894,72,79
3895,Student_3895,93,99
3896,Student_3896,67,91
3897,Student_3897,65,94
3898,Student_3898,83,99
3899,Student_3899,80,63
3900,Student_3900,54,83
3901,Student_3901,71,65
3902,Student_3902,84,66
3903,Student_3903,51,80
3904,Student_3904,59,54
3905,Student_3905,63,85
3906,Student_3906,56,77
3907,Student_3907,74,80
3908,Student_3908,88,70
3909,Student_3909,67,59
3910,Student_3910,56,92
3911,Student_3911,65,76
3912,Student_3912,68,54
3913,Student_3913,54,90
3914,Student_3914,96,54
3915,Student_3915,50,67
3916,Student_3916,87,92
3917,Student_3917,57,85
3918,Student_3918,74,53
3919,Student_3919,78,53
3920,Student_3920,100,51
3921,Student_3921,53,72
3922,Student_3922,88,98
3923,Student_3923,67,93
3924,Student_3924,71,73
3925,Student_3925,56,59
3926,Student_3926,97,81
3927,Student_3927,98,55
3928,Student_3928,79,79
3929,Student_3929,65,67
3930,Student_3930,82,100
3931,Student_3931,85,65
3932,Student_3932,59,79
3933,Student_3933,93,50
3934,Student_3934,55,65
3935,Student_3935,90,53
3936,Student_3936,81,85
3937,Student_3937,65,67
3938,Student_3938,100,99
3939,Student_3939,69,90
3940,Student_3940,98,59
3941,Student_3941,53,79
3942,Student_3942,52,62
3943,Student_3943,88,64
3944,Student_3944,82,72
3945,Student_3945,50,82
3946,Student_3946,51,87
3947,Student_3947,75,66
3948,Student_3948,58,51
3949,Student_3949,86,53
3950,Student_3950,55,52
3951,Student_3951,77,78
3952,Student_3952,69,60
3953,Student_3953,62,70
3954,Student_3954,73,72
3955,Student_3955,52,55
3956,Student_3956,96,93
3957,Student_3957,70,52
3958,Student_3958,90,94
3959,Student_3959,98,97
3960,Student_3960,90,81
3961,Student_3961,53,96
3962,Student_3962,90,87
3963,Student_3963,64,89
3964,Student_3964,82,65
3965,Student_3965,62,59
3966,Student_3966,55,89
3967,Student_3967,62,86
3968,Student_3968,84,89
3969,Student_3969,97,79
3970,Student_3970,54,57
3971,Student_3971,93,91
3972,Student_3972,58,97
3973,Student_3973,64,83
3974,Student_3974,62,60
3975,Student_3975,54,69
3976,Student_3976,73,62
3977,Student_3977,86,71
3978,Student_3978,90,70
3979,Student_3979,97,90
3980,Student_3980,83,53
3981,Student_3981,81,87
3982,Student_3982,65,85
3983,Student_3983,62,60
3984,Student_3984,77,87
3985,Student_3985,79,62
3986,Student_3986,79,84
3987,Student_3987,67,71
3988,Student_3988,100,64
3989,Student_3989,60,60
3990,Student_3990,53,86
3991,Student_3991,56,71
3992,Student_3992,58,97
3993,Student_3993,50,72
3994,Student_3994,79,71
3995,Student_3995,55,92
3996,Student_3996,61,85
3997,Student_3997,87,89
3998,Student_3998,85,72
3999,Student_3999,81,85
4000,Student_4000,54,67
4001,Student_4001,90,79
4002,Student_4002,77,50
4003,Student_4003,84,56
4004,Student_4004,80,53
4005,Student_4005,83,76
4006,Student_4006,83,94
4007,Student_4007,67,55
4008,Student_4008,82,99
4009,Student_4009,56,61
4010,Student_4010,76,71
4011,Student_4011,88,60
4012,Student_4012,84,82
4013,Student_4013,95,67
4014,Student_4014,85,85
4015,Student_4015,100,71
4016,Student_4016,54,58
4017,Student_4017,92,84
4018,Student_4018,96,88
4019,Student_4019,55,57
4020,Student_4020,64,80
4021,Student_4021,56,70
4022,Student_4022,61,77
4023,Student_4023,83,71
4024,Student_4024,50,73
4025,Student_4025,50,96
4026,Student_4026,94,75
4027,Student_4027,52,85
4028,Student_4028,81,50
4029,Student_4029,54,100
4030,Student_4030,92,83
4031,Student_4031,73,96
4032,Student_4032,76,51
4033,Student_4033,66,64
4034,Student_4034,90,97
4035,Student_4035,98,51
4036,Student_4036,71,82
4037,Student_4037,95,86
4038,Student_4038,81,97
4039,Student_4039,84,56
4040,Student_4040,93,97
4041,Student_4041,58,94
4042,Student_4042,84,66
4043,Student_4043,80,75
4044,Student_4044,58,62
4045,Student_4045,62,92
4046,Student_4046,95,78
4047,Student_4047,78,82
4048,Student_4048,62,84
4049,Student_4049,96,67
4050,Student_4050,50,69
4051,Student_4051,66,54
4052,Student_4052,67,94
4053,Student_4053,67,57
4054,Student_4054,84,81
4055,Student_4055,55,79
4056,Student_4056,68,92
4057,Student_4057,83,81
4058,Student_4058,87,89
4059,Student_4059,97,89
4060,Student_4060,64,78
4061,Student_4061,65,56
4062,Student_4062,54,53
4063,Student_4063,60,81
4064,Student_4064,93,56
4065,Student_4065,97,56
4066,Student_4066,75,86
4067,Student_4067,51,96
4068,Student_4068,100,57
4069,Student_4069,65,86
4070,Student_4070,62,79
4071,Student_4071,57,62
4072,Student_4072,75,52
4073,Student_4073,72,55
4074,Student_4074,53,69
4075,Student_4075,62,69
4076,Student_4076,55,83
4077,Student_4077,54,51
4078,Student_4078,57,94
4079,Student_4079,85,62
4080,Student_4080,66,84
4081,Student_4081,74,52
4082,Student_4082,93,91
4083,Student_4083,100,83
4084,Student_4084,89,67
4085,Student_4085,68,93
4086,Student_4086,69,71
4087,Student_4087,56,86
4088,Student_4088,76,72
4089,Student_4089,85,100
4090,Student_4090,80,61
4091,Student_4091,83,95
4092,Student_4092,80,51
4093,Student_4093,86,80
4094,Student_4094,91,94
4095,Student_4095,50,99
4096,Student_4096,75,82
4097,Student_4097,72,58
4098,Student_4098,63,53
4099,Student_4099,91,100
4100,Student_4100,53,67
4101,Student_4101,66,88
4102,Student_4102,62,79
4103,Student_4103,54,85
4104,Student_4104,79,54
4105,Student_4105,90,92
4106,Student_4106,50,67
4107,Student_4107,96,85
4108,Student_4108,77,51
4109,Student_4109,82,99
4110,Student_4110,70,69
4111,Student_4111,66,86
4112,Student_4112,51,89
4113,Student_4113,63,100
4114,Student_4114,71,80
4115,Student_4115,68,80
4116,Student_4116,88,73
4117,Student_4117,80,64
4118,Student_4118,91,74
4119,Student_4119,58,53
4120,Student_4120,53,80
4121,Student_4121,74,95
4122,Student_4122,54,79
4123,Student_4123,68,50
4124,Student_4124,65,53
4125,Student_4125,55,87
4126,Student_4126,53,69
4127,Student_4127,59,88
4128,Student_4128,83,98
4129,Student_4129,92,52
4130,Student_4130,81,63
4131,Student_4131,94,93
4132,Student_4132,73,91
4133,Student_4133,64,89
4134,Student_4134,64,82
4135,Student_4135,92,83
4136,Student_4136,53,77
4137,Student_4137,99,69
4138,Student_4138,99,62
4139,Student_4139,77,82
4140,Student_4140,57,50
4141,Student_4141,58,52
4142,Student_4142,59,76
4143,Student_4143,66,66
4144,Student_4144,90,61
4145,Student_4145,85,85
4146,Student_4146,51,86
4147,Student_4147,77,50
4148,Student_4148,58,53
4149,Student_4149,93,51
4150,Student_4150,83,62
4151,Student_4151,85,90
4152,Student_4152,71,60
4153,Student_4153,95,50
4154,Student_4154,57,81
4155,Student_4155,96,75
4156,Student_4156,66,61
4157,Student_4157,77,67
4158,Student_4158,84,81
4159,Student_4159,55,64
4160,Student_4160,63,81
4161,Student_4161,60,55
4162,Student_4162,99,67
4163,Student_4163,79,91
4164,Student_4164,63,93
4165,Student_4165,82,86
4166,Student_4166,51,94
4167,Student_4167,94,69
4168,Student_4168,100,80
4169,Student_4169,94,65
4170,Student_4170,92,71
4171,Student_4171,64,90
4172,Student_4172,79,51
4173,Student_4173,53,56
4174,Student_4174,97,96
4175,Student_4175,66,54
4176,Student_4176,67,80
4177,Student_4177,54,82
4178,Student_4178,70,63
4179,Student_4179,56,96
4180,Student_4180,55,65
4181,Student_4181,77,76
4182,Student_4182,90,57
4183,Student_4183,71,54
4184,Student_4184,72,100
4185,Student_4185,99,54
4186,Student_4186,60,69
4187,Student_4187,93,54
4188,Student_4188,58,96
4189,Student_4189,69,72
4190,Student_4190,83,94
4191,Student_4191,61,77
4192,Student_4192,97,58
4193,Student_4193,96,95
4194,Student_4194,57,74
4195,Student_4195,68,88
4196,Student_4196,100,55
4197,Student_4197,70,79
4198,Student_4198,63,58
4199,Student_4199,61,76
4200,Student_4200,91,57
4201,Student_4201,77,80
4202,Student_4202,59,54
4203,Student_4203,100,59
4204,Student_4204,68,99
4205,Student_4205,50,82
4206,Student_4206,84,73
4207,Student_4207,70,67
4208,Student_4208,66,55
4209,Student_4209,91,55
4210,Student_4210,83,79
4211,Student_4211,83,70
4212,Student_4212,72,51
4213,Student_4213,100,71
4214,Student_4214,54,75
4215,Student_4215,57,97
4216,Student_4216,100,61
4217,Student_4217,80,94
4218,Student_4218,84,92
4219,Student_4219,54,53
4220,Student_4220,79,68
4221,Student_4221,71,88
4222,Student_4222,64,61
4223,Student_4223,75,51
4224,Student_4224,64,84
4225,Student_4225,67,56
4226,Student_4226,86,89
4227,Student_4227,55,61
4228,Student_4228,55,73
4229,Student_4229,78,53
4230,Student_4230,58,74
4231,Student_4231,70,54
4232,Student_4232,72,88
4233,Student_4233,55,83
4234,Student_4234,50,57
4235,Student_4235,67,51
4236,Student_4236,68,72
4237,Student_4237,70,51
4238,Student_4238,96,84
4239,Student_4239,92,54
4240,Student_4240,58,81
4241,Student_4241,94,94
4242,Student_4242,85,92
4243,Student_4243,67,92
4244,Student_4244,58,71
4245,Student_4245,89,92
4246,Student_4246,74,74
4247,Student_4247,63,65
4248,Student_4248,80,57
4249,Student_4249,78,98
4250,Student_4250,85,79
4251,Student_4251,98,97
4252,Student_4252,52,95
4253,Student_4253,81,97
4254,Student_4254,62,77
4255,Student_4255,92,53
4256,Student_4256,53,90
4257,Student_4257,54,56
4258,Student_4258,63,99
4259,Student_4259,51,51
4260,Student_4260,53,56
4261,Student_4261,90,68
4262,Student_4262,68,95
4263,Student_4263,93,50
4264,Student_4264,94,90
4265,Student_4265,93,73
4266,Student_4266,65,54
4267,Student_4267,77,96
4268,Student_4268,83,50
4269,Student_4269,88,84
4270,Student_4270,84,68
4271,Student_4271,93,76
4272,Student_4272,84,89
4273,Student_4273,90,98
4274,Student_4274,82,71
4275,Student_4275,65,90
4276,Student_4276,83,85
4277,Student_4277,89,98
4278,Student_4278,82,58
4279,Student_4279,76,75
4280,Student_4280,62,70
4281,Student_4281,70,93
4282,Student_4282,86,95
4283,Student_4283,76,85
4284,Student_4284,92,56
4285,Student_4285,57,86
4286,Student_4286,67,95
4287,Student_4287,82,52
4288,Student_4288,60,92
4289,Student_4289,96,98
4290,Student_4290,56,57
4291,Student_4291,99,98
4292,Student_4292,74,89
4293,Student_4293,96,99
4294,Student_4294,53,54
4295,Student_4295,61,87
4296,Student_4296,93,59
4297,Student_4297,95,87
4298,Student_4298,62,97
4299,Student_4299,51,93
4300,Student_4300,97,63
4301,Student_4301,86,52
4302,Student_4302,51,86
4303,Student_4303,72,50
4304,Student_4304,65,79
4305,Student_4305,74,76
4306,Student_4306,83,69
4307,Student_4307,73,86
4308,Student_4308,97,59
4309,Student_4309,64,75
4310,Student_4310,69,67
4311,Student_4311,56,99
4312,Student_4312,96,62
4313,Student_4313,74,73
4314,Student_4314,67,95
4315,Student_4315,83,79
4316,Student_4316,61,91
4317,Student_4317,64,54
4318,Student_4318,72,80
4319,Student_4319,97,78
4320,Student_4320,95,74
4321,Student_4321,59,85
4322,Student_4322,79,90
4323,Student_4323,89,91
4324,Student_4324,52,90
4325,Student_4325,55,61
4326,Student_4326,67,85
4327,Student_4327,72,78
4328,Student_4328,63,53
4329,Student_4329,75,50
4330,Student_4330,63,94
4331,Student_4331,75,62
4332,Student_4332,85,65
4333,Student_4333,67,64
4334,Student_4334,71,86
4335,Student_4335,97,62
4336,Student_4336,56,94
4337,Student_4337,74,52
4338,Student_4338,100,59
4339,Student_4339,87,99
4340,Student_4340,91,50
4341,Student_4341,75,62
4342,Student_4342,89,75
4343,Student_4343,82,88
4344,Student_4344,83,76
4345,Student_4345,56,93
4346,Student_4346,59,52
4347,Student_4347,68,74
4348,Student_4348,54,86
4349,Student_4349,88,69
4350,Student_4350,84,65
4351,Student_4351,94,77
4352,Student_4352,65,72
4353,Student_4353,73,66
4354,Student_4354,96,63
4355,Student_4355,70,99
4356,Student_4356,62,59
4357,Student_4357,63,79
4358,Student_4358,95,62
4359,Student_4359,74,63
4360,Student_4360,72,70
4361,Student_4361,53,61
4362,Student_4362,61,56
4363,Student_4363,64,99
4364,Student_4364,89,94
4365,Student_4365,50,89
4366,Student_4366,67,78
4367,Student_4367,82,74
4368,Student_4368,53,59
4369,Student_4369,70,87
4370,Student_4370,81,61
4371,Student_4371,100,91
4372,Student_4372,78,66
4373,Student_4373,80,76
4374,Student_4374,90,59
4375,Student_4375,97,50
4376,Student_4376,70,100
4377,Student_4377,88,82
4378,Student_4378,74,52
4379,Student_4379,97,69
4380,Student_4380,96,78
4381,Student_4381,80,94
4382,Student_4382,67,82
4383,Student_4383,80,53
4384,Student_4384,64,55
4385,Student_4385,88,90
4386,Student_4386,88,63
4387,Student_4387,80,69
4388,Student_4388,50,58
4389,Student_4389,83,69
4390,Student_4390,89,61
4391,Student_4391,85,72
4392,Student_4392,71,90
4393,Student_4393,90,73
4394,Student_4394,85,98
4395,Student_4395,83,59
4396,Student_4396,86,77
4397,Student_4397,77,52
4398,Student_4398,77,88
4399,Student_4399,56,65
4400,Student_4400,96,82
4401,Student_4401,95,58
4402,Student_4402,59,85
4403,Student_4403,84,64
4404,Student_4404,74,65
4405,Student_4405,71,64
4406,Student_4406,51,96
4407,Student_4407,50,67
4408,Student_4408,63,55
4409,Student_4409,85,93
4410,Student_4410,50,58
4411,Student_4411,90,81
4412,Student_4412,61,74
4413,Student_4413,96,87
4414,Student_4414,64,82
4415,Student_4415,73,58
4416,Student_4416,93,55
4417,Student_4417,67,75
4418,Student_4418,55,100
4419,Student_4419,66,86
4420,Student_4420,54,85
4421,Student_4421,79,81
4422,Student_4422,91,69
4423,Student_4423,75,88
4424,Student_4424,71,73
4425,Student_4425,67,54
4426,Student_4426,68,54
4427,Student_4427,73,50
4428,Student_4428,67,64
4429,Student_4429,100,52
4430,Student_4430,61,69
4431,Student_4431,66,56
4432,Student_4432,96,92
4433,Student_4433,84,52
4434,Student_4434,89,91
4435,Student_4435,100,51
4436,Student_4436,73,70
4437,Student_4437,54,71
4438,Student_4438,78,83
4439,Student_4439,61,73
4440,Student_4440,78,50
4441,Student_4441,59,98
4442,Student_4442,92,51
4443,Student_4443,71,64
4444,Student_4444,82,71
4445,Student_4445,72,71
4446,Student_4446,65,70
4447,Student_4447,61,95
4448,Student_4448,89,86
4449,Student_4449,80,83
4450,Student_4450,61,88
4451,Student_4451,61,52
4452,Student_4452,95,87
4453,Student_4453,89,68
4454,Student_4454,58,88
4455,Student_4455,78,53
4456,Student_4456,50,67
4457,Student_4457,75,85
4458,Student_4458,81,98
4459,Student_4459,56,67
4460,Student_4460,78,75
4461,Student_4461,99,64
4462,Student_4462,76,69
4463,Student_4463,81,76
4464,Student_4464,82,86
4465,Student_4465,84,83
4466,Student_4466,91,74
4467,Student_4467,53,75
